,place_id,name,lat,lng,rating,user_ratings_total,price_level,formatted_address,global_code,compound_code,planning_area,brand,establishment,point_of_interest,store,food,health,restaurant,hospital,lodging,finance,cafe,convenience_store,clothing_store,atm,shopping_mall,grocery_or_supermarket,home_goods_store,school,bakery,beauty_salon,transit_station,place_of_worship,pharmacy,meal_takeaway,furniture_store,tourist_attraction,secondary_school,supermarket,doctor,shoe_store,dentist,jewelry_store,church,bank,primary_school,electronics_store,gym,spa,car_repair,pet_store,bus_station,university,park,general_contractor,subway_station,real_estate_agency,florist,hair_care,department_store,hardware_store,car_dealer,veterinary_care,travel_agency,bicycle_store,book_store,laundry,plumber,meal_delivery,lawyer,parking,mosque,physiotherapist,art_gallery,insurance_agency,bar,museum,storage,movie_theater,moving_company,liquor_store,gas_station,electrician,car_rental,locksmith,car_wash,post_office,embassy,night_club,fire_station,amusement_park,library,hindu_temple,local_government_office,funeral_home,bowling_alley,cemetery,aquarium,roofing_contractor,stadium,painter,courthouse,drugstore,campground,accounting,airport,zoo,casino,synagogue,premise,taxi_stand,police,light_rail_station,city_hall,train_station,natural_feature,subpremise,SUBZONE_NO,SUBZONE_N,SUBZONE_C,PLN_AREA_N,PLN_AREA_C,REGION_N,REGION_C
460,ChIJ_Qyo0lMa2jERAUubdkxnEIk,??????? ???????? ???????,1.2936727,103.7845693,0.0,0.0,,"301 South Buona Vista Rd, Singapore 118177",6PH57QVM+FR,7QVM+FR Singapore,Queenstown,,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,NATIONAL UNIVERSITY OF S'PORE,QTSZ11,QUEENSTOWN,QT,CENTRAL REGION,CR
461,ChIJ_UuyUcMZ2jERz4EHoB15K_Q,Dr Anselm Lee Chi-Wai,1.3055915,103.8354837,5.0,1.0,,"3 Mount Elizabeth Mount Elizabeth Hospital, Level 4, Singapore 228510",6PH58R4P+65,8R4P+65 Singapore,Newton,,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,CAIRNHILL,NTSZ04,NEWTON,NT,CENTRAL REGION,CR
462,ChIJ_ZLqgPkZ2jERlFMMEW6G9_c,Syndrome hospital,1.2991589,103.8589325,0.0,0.0,,"Beach Rd, Singapore",6PH57VX5+MH,7VX5+MH Singapore,Downtown Core,,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,CITY HALL,DTSZ02,DOWNTOWN CORE,DT,CENTRAL REGION,CR
463,ChIJ___bVwsZ2jERESA6zWsxa5U,Cross Street Medical Clinic,1.2845751,103.8452941,4.9,9.0,,"531 Upper Cross St, #01-35, Singapore 050531",6PH57RMW+R4,7RMW+R4 Singapore,Outram,,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,CHINA SQUARE,OTSZ04,OUTRAM,OT,CENTRAL REGION,CR
464,ChIJ___v9Gga2jERY6owoaxZKew,HC Endoscopy & Piles Centre (GM),1.3101569,103.7889714,0.0,0.0,,"21 Ghim Moh Road #01-141 Ghim Moh Gardens, Singapore 270021",6PH58Q6Q+3H,8Q6Q+3H Singapore,Queenstown,,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,GHIM MOH,QTSZ01,QUEENSTOWN,QT,CENTRAL REGION,CR
465,ChIJ_cxL4swZ2jERcTTBGBrrFBY,PUDO A04,1.3045335,103.835788,0.0,0.0,,"Paragon medical center, Singapore",6PH58R3P+R8,8R3P+R8 Singapore,Orchard,,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,BOULEVARD,ORSZ02,ORCHARD,OR,CENTRAL REGION,CR
466,ChIJ_wtGzRYX2jERqL_cEq5S_NM,SKH Ambulance Bay,1.3955116,103.8940375,0.0,0.0,,Singapore,6PH59VWV+6J,9VWV+6J Singapore,Sengkang,,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,ANCHORVALE,SESZ04,SENGKANG,SE,NORTH-EAST REGION,NER
467,ChIJ_yRa2LgZ2jERdj99iWp499I,Herbal Care Homeopathic Clinic,1.3058714,103.8515488,4.6,14.0,,"48 Serangoon Rd, #02-24 Arcade Building, Singapore 217959",6PH58V42+8J,8V42+8J Singapore,Rochor,,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,LITTLE INDIA,RCSZ02,ROCHOR,RC,CENTRAL REGION,CR
468,ChIJa1tou5p1WzQREoXjfRQKyqA,Raffles Specialists,1.3066207,103.8314263,4.5,2.0,,"1 Scotts Rd, Unit #05 - 01 / 11, Singapore 228208",6PH58R4J+JH,8R4J+JH Singapore,Orchard,,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,BOULEVARD,ORSZ02,ORCHARD,OR,CENTRAL REGION,CR
469,ChIJaT10PiAa2jERVOV8UCpm06k,Advanced Centre for Reproductive Medicine,1.307945,103.819453,5.0,4.0,,"6a Napier Rd, #05-35, Singapore 258500",6PH58R59+5Q,8R59+5Q Singapore,Tanglin,,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,NASSIM,TNSZ01,TANGLIN,TN,CENTRAL REGION,CR
470,ChIJaecfE2EZ2jERrZcMl1QFVcA,Lifescan Medical Centre (Novena) by SMG,1.3206513,103.8443689,4.1,16.0,,"10 Sinaran Dr, #08-02 to 04 Novena Medical Center, Singapore 307506",6PH58RCV+7P,8RCV+7P Singapore,Novena,,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,MOULMEIN,NVSZ02,NOVENA,NV,CENTRAL REGION,CR
471,ChIJb3_Pd8YZ2jERfLDmeY1xMsA,Singapore Oncology Consultants At Farrer Park,1.312419,103.8543424,0.0,0.0,,"1 Farrer Park Station Rd, Singapore 217562",6PH58V63+XP,8V63+XP Singapore,Rochor,,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,FARRER PARK,RCSZ01,ROCHOR,RC,CENTRAL REGION,CR
472,ChIJb3_Pd8YZ2jERqS1CgZ8_r08,Farrer Park Specialist Centre,1.312419,103.8543424,0.0,0.0,,"1 Farrer Park Station Rd, Singapore 217562",6PH58V63+XP,8V63+XP Singapore,Rochor,,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,FARRER PARK,RCSZ01,ROCHOR,RC,CENTRAL REGION,CR
473,ChIJb5qv40Eb2jERH3JBq0tntOY,Digestive & Liver Surgery (Gleneagles),1.3076528,103.8198871,0.0,0.0,,"6A Napier Road, #03-37C, Annexe Block, Gleneagles Hospital, Singapore 258500",6PH58R59+3X,8R59+3X Singapore,Tanglin,,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,NASSIM,TNSZ01,TANGLIN,TN,CENTRAL REGION,CR
474,ChIJb7Ryh0YZ2jERo4wjJY1Xafw,B?nh vi?n Kk,1.2895301,103.8632483,0.0,0.0,,"30 Raffles Ave, Singapore Flyer, Singapore 039803",6PH57VQ7+R7,7VQ7+R7 Singapore,Downtown Core,,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,MARINA CENTRE,DTSZ03,DOWNTOWN CORE,DT,CENTRAL REGION,CR
475,ChIJbQi3O1MO2jERU9mYc7towwc,Civil Defence Academy Complex Medical Centre,1.3656911,103.6902882,0.0,0.0,,"91 Jln Bahar, Singapore 649735",6PH59M8R+74,9M8R+74 Singapore,Western Water Catchment,,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
476,ChIJhbVC_4wZ2jER_zXz-p-G79c,Rani Joseph,1.3750117,103.8810633,0.0,0.0,,"Hougang Ave 9, Singapore",6PH5CRPR+WR,CRPR+WR Singapore,Hougang,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,TRAFALGAR,HGSZ05,HOUGANG,HG,NORTH-EAST REGION,NER
